Employer,Address,Positions,Province,Latitude,Longitude
Fleetway Inc (Halifax),"155 Chain Lake Drive, Suite 200, Halifax, NS  B3S 1B3",1,Nova Scotia,44.637971,-63.663711
Forest HIlls Farms,"497 Station Road, Great Village, NS  B0M 1L0",14,Nova Scotia,45.369405,-63.662186
Fox Harb'r Developments Limited (or) Fox Harb'r Golf Resort & Spa,"1337 Fox Harbour Road, Wallace, NS  B0K 1Y0",2,Nova Scotia,45.79188,-63.520605
Fresh Casual Restaurants Inc Fredericton o/a Swiss Chalet,"PO Box 1180, STN Main, Amherst, NS  B4H 4L2",1,Nova Scotia,45.835384,-64.190678
Fuller Bros,"RR 1, Avonport, NS  B0P 1B0",6,Nova Scotia,45.095693,-64.227973
Fundy Restaurant Ltd.,"34 Water Street, Digby, NS  B0V 1A0",5,Nova Scotia,44.536344,-65.84642
G & C Hughes Enterprises Ltd,"136 New Russell Road, RR 2, New Ross, NS  B0J 2M0",28,Nova Scotia,44.7657928466797,-64.4158172607422
GAR Tree Farms Ltd,"595 Farmington Road, RR 1, Barss Corner, NS  B0R 1A0",31,Nova Scotia,44.6241188049316,-64.6746444702148
Gary Belliveau Construction & Excavation Ltd,"455 Little Brook Station Road, Little Brook, NS  B0W 1Z0",1,Nova Scotia,44.291461,-66.084435
Golding Lighting,"6238 Quinpool Road, Halifax, NS  B3L 1A3",1,Nova Scotia,44.646455,-63.593407
Grace Note Child Care Centre,"7071 Bayers Road, Suite 264, Halifax, NS  B3L 2C2",1,Nova Scotia,44.653612,-63.627898
GTL Transportation Inc.,"PO Box 38171, Dartmouth, NS  B3B 1X0",4,Nova Scotia,,
Guysborough Antigonish Strait Health Authority,"25 Bay Street, Antigonish, NS  B2G 2G5",1,Nova Scotia,45.63043,-61.97896
Halifax Beach Club Limited,"1601 Lower Water Street, Suite 602, Halifax, NS  B3J 3P6",1,Nova Scotia,44.646006,-63.570789
Halifax Biomedical Inc.,"11493 Route 19, Mabou, NS  B0E 1X0",1,Nova Scotia,46.060943,-61.2045
Halterm Container Terminal Limited Partnership,"577 Marginal Road, PO Box 1057, Halifax, NS  B3J 2X1",1,Nova Scotia,44.651606,-63.572435
Harbour View Haven,"25 Blockhouse Hill Road, PO Box 1480, Lunenburg, NS  B0J 2C0",3,Nova Scotia,44.37635,-64.309889
Hillside Orchards,"4771 Highway 221, Berwick, NS  B0P 1E0",10,Nova Scotia,45.090922,-64.823309
Hilly Acres Farm Limited,"289 Millville Highway, Millville, NS  B1Y 2E1",4,Nova Scotia,46.27095,-60.379651
Ihab Barber Shop,"19 Alma Crescent, Halifax, NS  B3N 2C4",2,Nova Scotia,44.658949,-63.632787
Irving Shipbuilding Inc.,"PO Box 9110, Halifax, NS  B3K 5M7",24,Nova Scotia,44.66274,-63.590281
It Takes a Village Inc,"480 Parkland Drive, Unit 9, Halifax, NS  B3S 1P9",1,Nova Scotia,44.67182,-63.676146
IWK Health Centre,"5980 University Avenue, Suite 5850, Halifax, NS  B3K 6R8",1,Nova Scotia,44.638482,-63.583836
J & M Reeves Christmas Greens Ltd,"1595 Forties Road, New Ross, NS  B0J 2M0",4,Nova Scotia,44.7657928466797,-64.4158172607422
J & V Education Service Inc.,"5252 Tobin Street, Suite 203, Halifax, NS  B3H 4K2",1,Nova Scotia,44.6387645,-63.5729029
J W Mason & Sons (2013) Limited,"836 Windsor Back Road, RR 1, Windsor, NS  B0N 2T0",20,Nova Scotia,44.819594,-64.318054
Jani-King,"174 Victoria Road, Dartmouth, NS  B3A 1V9",1,Nova Scotia,44.674938,-63.576807
Jani-King,"99 Caldwell Road, Dartmouth, NS  B2V 1J5",2,Nova Scotia,44.66542,-63.497165
Jay`s Convenience Barn Inc,"2340 Longard Plaza, Halifax, NS  B3K 5K6",1,Nova Scotia,44.655381,-63.584333
"Jesse Stone Productions, Inc","170 Thornhill Drive, 2nd Floor, Dartmouth, NS  B3B 1S3",13,Nova Scotia,44.696892,-63.590683
Joe's Food Emporium,"434 Main Street, PO Box 2223, Wolfville, NS  B4P 2N5",3,Nova Scotia,45.087664,-64.37296
Kameron Coal Management Ltd,"750 Long Beach Road, Donkin, NS  B1A 6P2",9,Nova Scotia,46.1819172,-59.8678989
Kelsey Drive Pizza Company Inc. o/a Boston Pizza,"115 Chain Lake Drive, Suite 41, Halifax, NS  B3S 1B3",3,Nova Scotia,44.637971,-63.663711
Kempt Screen Golf,"3199 Connaught Avenue, Halifax, NS  B3L 3A9",1,Nova Scotia,44.652846,-63.615705
Kimberlee Farms,"938 Saxon Street, RR 2, Centreville, NS  B0P 1J0",7,Nova Scotia,45.195976,-64.680474
King Bo Restaurant,"226 Duke Street, Chester, NS  B0J 1J0",1,Nova Scotia,44.560562,-64.225079
Ko-Doraka,"1550 Dresden Row, Suite 805, Halifax, NS  B3J 2A4",1,Nova Scotia,44.647278,-63.574131
Lily's Restaurant,"4120 Highway 1, Garlands Crossing, Windsor, NS  B0N 2T0",1,Nova Scotia,44.819594,-64.318054
Lindenright Farm,"Brierly Brook Road, RR 2, Antigonish, NS  B2G 2K9",1,Nova Scotia,45.6396,-62.04642
Lismore Seafoods Inc.,"161 Factory Road, Merigomish, NS  B0K 1G0",20,Nova Scotia,45.714164,-62.213319
Lobster Hub Inc.,"1099 Tower Road, Halifax, NS  B3H 2Y7",1,Nova Scotia,44.635549,-63.57828
Luckett Farms Ltd,"1323 Grand-Pré Road, Wolfville, NS  B4P 2R3",4,Nova Scotia,45.068884,-64.348807
Lutz Family Farm Ltd,"1023 Prospect Road, Berwick, NS  B0P 1E0",13,Nova Scotia,45.090922,-64.823309
Maritime Osteopathy Ltd,"15 Empire Street, Bridgewater, NS  B4V 2L2",2,Nova Scotia,44.373469,-64.529071
Maxwell Properties Limited,"1245 Barrington Street, Halifax, NS  B3J 1Y2",1,Nova Scotia,44.64012,-63.570421
McDonald's Restaurant,"PO Box 1233, Sydney, NS  B1P 6J9",1,Nova Scotia,46.143661,-60.19332
Melvin Farms Ltd,"420 North Medford Road, Canning, NS  B0P H0",31,Nova Scotia,,
Messa Lebanese kitchen,"1 Sandhurst Close, Halifax, NS  B3M 3R1",1,Nova Scotia,44.664833,-63.652351
Mezza Lebanese Kitchen,"16 Garland Avenue, Dartmouth, NS  B3B 0A3",1,Nova Scotia,44.681263,-63.530471
Middleton Physiotherapy and Osteopathy Inc,"PO Box 1676, Middleton, NS  B0S 1P0",1,Nova Scotia,45.0103912353516,-65.089225769043
Millen Farms Ltd,"80 Little Dyke Road, Great Village, NS  B0M 1L0",303,Nova Scotia,45.369405,-63.662186
Moncton Fresh Casual Restaurants Inc o/a Swiss Chalet,"PO Box 1180, STN Main, Amherst, NS  B4H 4L2",2,Nova Scotia,45.835384,-64.190678
Mountain Lea Lodge,"170 Church Street, RR 1, Bridgetown, NS  B0S 1C0",1,Nova Scotia,44.764216,-65.44272
Natural Forces Wind Inc.,"1801 Hollis Street, Suite 1205, Halifax, NS  B3J 3N4",1,Nova Scotia,44.6489541,-63.5734735
Nazinga Farms Ltd,"1405 New Road, Aylesford, NS  B0P 1C0",17,Nova Scotia,45.066995,-64.800737
New Minas Big Stop,"5477 Prospect Road, New Minas, NS  B4N 3K9",1,Nova Scotia,45.0562729,-64.4704345
North East Ocean Lobster Ltd.,"3589 Highway 3, Barrington Passage, NS  B0W 1G0",1,Nova Scotia,43.57519,-65.628997
North Nova Seafoods Ltd,"PO Box 365, Pictou, NS  B0K 1H0",61,Nova Scotia,45.6460571289063,-62.8005790710449
Nova Scotia College Of Art And Design,"5163 Duke Street, Halifax, NS  B3J 3J6",1,Nova Scotia,44.649359,-63.574261
Nova Scotia College of Early Childhood Education,"80 Mawiomi Place, Dartmouth, NS  B2Y 0A5",1,Nova Scotia,44.665312,-63.551125
Nova Scotia Community College,"PO Box 1153, Central STN, Halifax, NS  B3J 2X1",2,Nova Scotia,44.651606,-63.572435
Nova Scotia Health Authority,"60 Vancouver Street, Yarmouth, NS  B5A 2P5",1,Nova Scotia,43.8517566,-66.1210668
Nova Scotia Health Authority,"90 Lovett Lake Court, Suite 200, Halifax, NS  B3S 0H6",1,Nova Scotia,44.656609,-63.668117
Nova Scotia Power Inc,"1223 Water Street, Halifax, NS  B3J 2W5",1,Nova Scotia,44.648416,-63.645986
Nu-Air Ventilation Systems Inc.,"16 Nelson Street, PO Box 2758, Windsor, NS  B0N 2T0",1,Nova Scotia,44.819594,-64.318054
P&K Hardware Ltd.,"PO Box 100, St. Peter's, NS  B0E 3B0",1,Nova Scotia,45.620463,-60.957559
Pecheries Cheticamp Fisheries Int'l Inc.,"38 La Digue Road, PO Box 433, Chéticamp, NS  B0E 1H0",30,Nova Scotia,46.506849,-61.025641
Peking Restaurant Ltd,"355 Charlotte Street, Sydney, NS  B3P 1E1",1,Nova Scotia,44.632564,-63.617539
Perfect Berries Ltd,"3647 Highway 1, Berwick, NS  B0P 1E0",13,Nova Scotia,45.090922,-64.823309
Petit de Grat Packers Ltd.,"449 Veteran's Memorial Drive, PO Box 39, Arichat, NS  B0E 1A0",10,Nova Scotia,45.514793,-60.966046
Pizzatown,"28 Davison Drive, Suite 135, Bridgewater, NS  B4V 3T2",1,Nova Scotia,44.380319,-64.518248
Premium Seafoods Ltd.,"PO Box 39, Arichat, NS  B0E 1A0",8,Nova Scotia,45.514793,-60.966046
Quality Blasting & Coating Limited,"21 Orion Court, Dartmouth, NS  B2Y 4S9",2,Nova Scotia,,
Rainbow Forest Limited,"1601 Lower Street, Suite 602, Halifax, NS  B3J 3P6",1,Nova Scotia,44.646006,-63.570789
Randsland Farms Inc,"1050 Pereau Road, Canning, NS  B0P 1H0",46,Nova Scotia,45.026806,-64.165254
Reimer Gardens,"2121 Black Rock Road, Waterville, NS  B0P 1V0",10,Nova Scotia,45.1708349,-64.7669826
Restaurant Compose,"235 St. George Street, Annapolis Royal, NS  B0S 1A0",1,Nova Scotia,44.74364,-65.51801
Richard Ralph Stirling,"10317 Highway 1, Wolfville, NS  B4P 2R2",62,Nova Scotia,44.997527,-64.451876
Richmond Highland Farm Limited,"1099 Richmond Road, Ireton, NS  B5A 5L5",1,Nova Scotia,43.838441,-66.114026
River Breeze Farm Ltd,"108 West North River Road, RR 6, Upper Onslow, NS  B6L 6Y3",6,Nova Scotia,45.3961213,-63.2848257
Riverside Lobster International Inc.,"PO Box 147, Meteghan River, NS  B0W 2L0",23,Nova Scotia,44.221552,-66.119502
RJ Farm,"4631 Highway 221, RR 2, Berwick, NS  B0P 1E0",2,Nova Scotia,45.090922,-64.823309
Room to Grow,"103 Cobequid Road, Lower Sackville, NS  B4C 2N1",1,Nova Scotia,44.754185,-63.662779
Royal Nova Scotia Yacht Squadron,"376 Purcell's Cove Road, Halifax, NS  B3P 1C7",2,Nova Scotia,44.622762,-63.585964
Rugby Nova Scotia,"5516 Spring Garden Road, Suite 311, Halifax, NS  B3J 3G6",1,Nova Scotia,,
Sackville Recycling Ltd.,"PO Box 74, Lower Sackville, NS  B4C 2S8",2,Nova Scotia,44.751271,-63.66367
Saint Mary's University,"923 Robie Street, Halifax, NS  B3H 3C3",1,Nova Scotia,44.630549,-63.582286
Sandy Desert Farms,"280 MacDonald Road, Hardwood Lands, NS  B0N 1Y0",1,Nova Scotia,44.9946916,-63.3453807
Sarsfield Farms Inc,"Box 27, Canning, NS  B0P 1H0",24,Nova Scotia,45.026806,-64.165254
SBM Nova Scotia Contractors Inc.,"250 Baker Drive, Suite 222, Dartmouth, NS  B2W 6L4",2,Nova Scotia,44.670365,-63.532147
Shambhala Sun,"1660 Hollis Street, Suite 701, Halifax, NS  B3J 1V7",1,Nova Scotia,44.646838,-63.572429
Shawarma Stop,"6290 Quinpool Road, Halifax, NS  B3L 1A5",1,Nova Scotia,44.645173,-63.598083
Sheffield Valley Farms,"8017 Highway 221, Centreville, NS  B0P 1J0",27,Nova Scotia,45.195976,-64.680474
Shree Ganesh Ltd. (Curry Express,"170 Aberdeen Road, Unit 2, Bridgewater, NS  B4V 2S9",2,Nova Scotia,44.3843488,-64.5146427
Skinner's Hill Music Ltd.,"1674 Hollis Street, Halifax, NS  B3J 1V7",1,Nova Scotia,44.646838,-63.572429
Song's Korean Restaurant,"6249 Quinpool Road, Halifax, NS  B3L 1A4",1,Nova Scotia,44.645526,-63.596843
South Shore District Health Authority,"90 Glen Allan Drive, Bridgewater, NS  B4V 3S6",1,Nova Scotia,44.383116,-64.513738
Spiegelworld,"PO Box 730, Halifax, NS  B3J 2V1",12,Nova Scotia,44.648416,-63.645986
Spurr Brothers Farms Ltd,"144 Bridge Street, RR 2, Kingston, NS  B0P 1R0",16,Nova Scotia,45.074551,-64.720682
Stokdijk Greenhouses Ltd,"1924 Highway 236, Beaver Brook, NS  B6L 1H3",12,Nova Scotia,45.3226595,-63.410474
Subway Restaurant,"45 Weaver Road, Pictou, NS  B0K 1H0",3,Nova Scotia,45.6460571289063,-62.8005790710449
Subway Restaurant,"9141 Commerical Street, New Minas, NS  B4N 3E6",3,Nova Scotia,45.0677622,-64.4580487
Subway Restaurant Burmill Subshop,"46 James Street, Antigonish, NS  B2G 1R7",2,Nova Scotia,45.6159602,-62.0013947
Sunnyvale Productions 10 Inc,"140 Ilsley Avenue, Dartmouth, NS  B3B 1V1",7,Nova Scotia,44.698735,-63.585591
Sushi Jet Asian Cuisine,"5171 Slater Street, Halifax, NS  B3J 1E5",4,Nova Scotia,44.644805,-63.572305
Sushi Nami Royale,"1535 Dresden Row, Suite 132, Halifax, NS  B3J 3T1",1,Nova Scotia,44.6435521,-63.5782305
Sustainable Fish Farming Canada Ltd,"259 Red Bank Road, Centre Burlington, NS  B0N 1E0",1,Nova Scotia,45.067055,-64.05875
Syspro Software Ltd.,"6080 Young Street, Suite 1002, Halifax, NS  B3K 5L2",1,Nova Scotia,44.659309,-63.602819
Tacten Industrial Inc,"61 Atlantic Street, Dartmouth, NS  B2Y 4P4",14,Nova Scotia,44.6515295,-63.5430205
Talay Thai Dartmouth Restaurant,"984 Cole Harbour Road, Dartmouth, NS  B2V 1E7",2,Nova Scotia,44.671402,-63.494685
TE Boyle Farm & Forestry Ltd,"9038 Highway 4, RR 1, Afton, NS  B0H 1A0",8,Nova Scotia,45.60221,-61.744775
Tell Tale International Inc.,"5690 Woodill Street, Halifax, NS  B3K 1G9",6,Nova Scotia,44.652781,-63.587812
Templeton Properties,"5599 Fenwick Street, Suite 102, Halifax, NS  B3H 1R1",1,Nova Scotia,44.637601,-63.5752915
The Coachworks Ltd,"117 Hobson Lake Drive, Halifax, NS  B3S 0E4",1,Nova Scotia,44.648593,-63.671895
"The Dock Food, Spirits and Ales Ltd","130 George Street, New Glasgow, NS  B2H 3K6",2,Nova Scotia,45.595366,-62.635193
The Finer Diner,"9976 Peggy's Cove Road, Hackett's Cove, NS  B3Z 3J3",1,Nova Scotia,44.686572,-63.852091
The Great Wall Restaurant,"1649 Bedford Row, Halifax, NS  B3J 1T1",1,Nova Scotia,44.646804,-63.571666
The Healer,"5240 Blower Street, Halifax, NS  B3J 1J7",9,Nova Scotia,44.645217,-63.573178
The Keltic Lodge Resort & Spa,"Middle Head Peninsula, Ingonish, NS  B0C 1L0",1,Nova Scotia,46.613127,-60.507454
Thinking Robot Studios,"101 Research Drive, Dartmouth, NS  B2Y 4T6",2,Nova Scotia,44.661923,-63.544976
Tom's Family Restaurant,"585 Sackville Drive, Lower Sackville, NS  B4C 2S4",3,Nova Scotia,44.7682989,-63.6857731
Town Plot Orchards,"190 Magee Road, RR 1, Port Williams, NS  B0P 1T0",14,Nova Scotia,45.159695,-64.362715
Traditional Evergreen Tree Farm Ltd,"184 William Wile Road, Box 25, Bridgewater, NS  B4V 2W6",5,Nova Scotia,44.367212,-64.561088
Tremblay Signs (1987) Ltd,"749 Herring Cove Road, Halifax, NS  B3R 1Y9",1,Nova Scotia,44.586014,-63.589806
Trullo Ristoranto Italiano,"95 Lakemist Court, Dartmouth, NS  B3A 4Z1",1,Nova Scotia,44.686581,-63.55295
Twice as Penitent Pictures Inc.,"5182 Bishop Street, Halifax, NS  B3J 1C9",4,Nova Scotia,44.64316,-63.571194
United Dental Laboratory Ltd,"3020 Oxford Street, Halifax, NS  B3L 2W5",1,Nova Scotia,44.653888,-63.609083
VanMeekeren Farms Ltd,"237 Thorpe Road, Kentville, NS  B4N 3V7",33,Nova Scotia,45.067163,-64.547804
Venus Donair,"7001 Mumford Road, Box 07, Halifax, NS  B3L 2H8",2,Nova Scotia,44.648547,-63.621514
Vermeulen Farms Ltd,"48 Rabbit Square Road, RR 5, Canning, NS  B0P 1H0",47,Nova Scotia,45.026806,-64.165254
Victoria Co-operative Fisheries Ltd.,"PO Box 38, Neil's Harbour, NS  B0C 1N0",10,Nova Scotia,46.762745,-60.343878
Vital Berry Farms,"1225 Middle Dyke Road, RR 2, Centreville, NS  B0P 1J0",237,Nova Scotia,45.195976,-64.680474
WearWell Garments Limited,"Box 660, Stellarton, NS  B0K 1S0",4,Nova Scotia,45.5583249,-62.6623249
Webster Farms Ltd,"5859 Highway 1, Unit 1, Cambridge, NS  B0P 1G0",36,Nova Scotia,45.0180485,-64.6008165
West River Holsteins,"1543 Harbour Centre, Antigonish, NS  B2G 2L2",2,Nova Scotia,45.654903,-61.944846
Willowdale Farms Inc,"72 Chase Road, RR 1, Berwick, NS  B0P 1E0",10,Nova Scotia,45.090922,-64.823309
Wohlgemuth Farms,"2915 Brooklyn Street, RR 3, Aylesford, NS  B0P 1C0",1,Nova Scotia,45.066995,-64.800737
Wohlgemuth Farms Ltd,"2915 Brooklyn Street, RR 3, Aylesford, NS  B0P 1C0",12,Nova Scotia,45.066995,-64.800737
Wolfville Nursing Homes Ltd,"601 Main Street, Wolfville, NS  B4P 1E9",1,Nova Scotia,45.091737,-64.35987
Woodside Manor,"351 Pleasant Street, Darmouth, NS  B2Y 3S4",1,Nova Scotia,44.651151,-63.547051
Zen Chinese Cuisine,"287 Lacewood Drive, Unit 119, Halifax, NS  B3M 3Y7",1,Nova Scotia,44.66328,-63.653935
053636 NB Ltd.,"372 Beausejour Street, Dieppe, NB  E1A 1Y6",4,New Brunswick,46.093314,-64.752684
"607773 NB Ltd / China Coast Restaurant, Rothesay","83 Hampton Road, Unit E, Rothesay, NB  E2E 2K3",2,New Brunswick,45.394763,-65.985925
657667 NB Inc. oa Osaka Hibachi Sake Bar,"599 Main Street, Moncton, NB  E1C 1C8",1,New Brunswick,46.089418,-64.774155
659309 NB Inc oa Pink Sushi,"720 Main Street, Moncton, NB  E1C 1E4",1,New Brunswick,46.088929,-64.775636
ADTS Inc.,"58 California Road, Rexton, NB  E4W 1W8",1,New Brunswick,46.63731,-64.86842
Alexandru & Camelia Trucking,"120 Pine Street, Suite 8, Woodstock, NB  E7M 2L3",2,New Brunswick,46.153187,-67.578035
Anna and Kha Development Inc,"797 Mountain Road, Moncton, NB  E1C 2R5",2,New Brunswick,46.099907,-64.807135
Atlantic Ballet Theatre Of Canada Inc.,"68 Highfield Street, Suite 200, Moncton, NB  E1C 5N3",3,New Brunswick,46.088404,-64.784857
Atlantica Diversified Transport Systems,"58 California Road, Rexton, NB  E4W 1W8",1,New Brunswick,46.63731,-64.86842
Atlantica Diversified Transportation Systems Inc.,"58 California Road, Rexton, NB  E4W 1W8",1,New Brunswick,46.63731,-64.86842
B & B Environmental Services Ltd,"1102 Route 890, Newtown, NB  E4G 1M2",4,New Brunswick,45.74841,-65.570466
BEUMER Group Canada Corporation,"95 Foundry Street, Suite 300, Moncton, NB  E1C 5H7",4,New Brunswick,46.085645,-64.781271
BOAZ West Japanese & Korean Restaurant,"200 Bridge Road, Saint John, NB  E2M 7Y9",1,New Brunswick,45.258377,-66.088732
"Botsford Fisheries Ltd., Les Pêcheries Botsford ltée","PO Box 1093, Cap-Pele, NB  E4N 3B3",33,New Brunswick,46.2154693603516,-64.2717361450195
Bouctouche Bay Inn Inc.,"206 Acadie Street, Bouctouche, NB  E4S 2T5",2,New Brunswick,46.464256,-64.704106
BTN Atlantic,"891 Route 880, Box 243, Berwick, NB  E5P 3H5",15,New Brunswick,45.841633,-65.58021
Burger King,"PO Box 237, Miramichi, NB  E1N 3A7",2,New Brunswick,47.03717,-65.46183
Cape Bald Packers Ltd,"2618, chemin Acadie, Cap Pele, NB  E4N 1E3",17,New Brunswick,46.2167287,-64.283788
Captain Dan's Inc.,"341 Cap Lumiere Road, Richibouctou-Village, NB  E4W 1C9",107,New Brunswick,46.660031,-64.709287
Centre hospitalier universitaire Dr-Georges-L.-Dumont,"330 Université Avenue, Moncton, NB  E1C 2Z3",1,New Brunswick,46.098111,-64.78615
County Line Trucking,"75 Wilmot Road, Wilmot, NB  E7P 2V4",5,New Brunswick,46.3412017822266,-67.6228332519531
Crowevel Farms Ltd.,"1102 Route 890, Newtown, NB  E4G 1M2",1,New Brunswick,45.74841,-65.570466
Culberson Trucking Ltd.,"682 Route 560, Jacksonville, NB  E7M 3J8",8,New Brunswick,46.032829,-67.603206
Cunard Restaurant,"32 Cunard Street, Miramichi, NB  E1N 2T2",2,New Brunswick,47.029654,-65.470232
Dairy Queen,"716 Elmwood Drive, Moncton, NB  E1A 2X7",1,New Brunswick,46.125681,-64.770706
Diplomat Restaurant,"251 Woodstock Road, Fredericton, NB  E3B 2H8",2,New Brunswick,45.9641996,-66.6623193
DO NOT USE: SEE ID 134492 - Horizon Health Network,"PO Box 2100, Saint John, NB  E2L 4L2",1,New Brunswick,45.277029,-66.068461
Domino's Pizza,"138 Dundonald Street, Fredericton, NB  E3B 1W8",2,New Brunswick,45.9569875,-66.6560175
Domino's Pizza,"640 Manawagonish Road, Saint John, NB  E2M 3W5",1,New Brunswick,45.256764,-66.100256
Domino's Pizza,"824 Mountain Road, Moncton, NB  E1C 2R8",2,New Brunswick,46.100197,-64.808342
D-U-C Trucking Inc.,"177 Houlton Road, Woodstock, NB  E7M 1Y7",2,New Brunswick,46.1457893,-67.5886668
Edmond Gagnon Ltd,"9, quai des Robichaud, Grand-Barachois, NB  E4P 8A4",51,New Brunswick,46.222988,-64.422449
Enterprise L' Oriental Ltée,"370 Saint-Pierre Boulevard West, Caraquet, NB  E1W 1A3",1,New Brunswick,47.770719,-64.999987
Ferme Bourgeois Farms Inc.,"1209 Principale Street, Memramcook, NB  E4K 2S6",11,New Brunswick,45.949971,-64.628396
Fred's Bakery (2007) Ltd,"2488 Acadie Road, PO Box 1323, Cap-Pele, NB  E4N 3A9",1,New Brunswick,46.2154693603516,-64.2717361450195
Gallean Management Ltd ( o/a Burger King),"465 Paul Street, Dieppe, NB  E1A 5R4",1,New Brunswick,46.098117,-64.759934
Genesys Canada,"50 Smythe Street, Suite 2000, Saint John, NB  E2L 0B8",1,New Brunswick,45.2735688,-66.0654758
Goodie Shop Restaurant,"20 Fountain Lane, Miramichi, NB  E1V 1A4",1,New Brunswick,47.010726,-65.581893
GTECH (formerly SPIELO)/IGT Canada Solutions ULC,"328 Urquhart Avenue, Moncton, NB  E1H 2R6",1,New Brunswick,46.131267,-64.744966
Hannah Gifts & Decor,"797 Mountain Road, Moncton, NB  E1C 3R5",1,New Brunswick,46.098997,-64.81522
Hermez Logistics Solutions,"5 Knowledge Park, 50 Crowther Lane, Suite 150, Fredericton, NB  E3C 0J1",1,New Brunswick,45.871681,-66.7269229
Homeopathic Health Plus Inc,"15 Penny Lane, Moncton, NB  E1E 4W4",1,New Brunswick,46.0770973,-64.7992806
Horizon Health Network,"135 MacBeath Avenue, Moncton, NB  E1C 6Z8",2,New Brunswick,46.105777,-64.806836
Horizon Health Network-Regional Health Authority B,"700 Priestman Street, PO Box 9000, Fredericton, NB  E3B 5N5",4,New Brunswick,45.956068,-66.641561
HSF Foods Limited,"741 Central Street, Centreville, NB  E7K 2M4",7,New Brunswick,46.431546,-67.708827
Irving Energy Distribution Management,"201 Crown Street, Saint John, NB  E2L 5E5",8,New Brunswick,45.277422,-66.051225
Irving Oil Company Limited,"PO Box 1421, Saint John, NB  E2L 4K1",1,New Brunswick,45.277029,-66.068461
J.D. Irving / Irving Forest Products Inc,"300 Union Street, PO Box 5777, Saint John, NB  E2L 4M3",1,New Brunswick,45.277029,-66.068461
